112_20020102.txt.tml.plain	3	9-1-0	en
112_20020102.txt.tml.plain	3	10-1-0	el
112_20020102.txt.tml.plain	3	11-1-0	campo
112_20020102.txt.tml.plain	3	12-1-0	con
112_20020102.txt.tml.plain	3	13-1-0	el
112_20020102.txt.tml.plain	3	14-1-0	espantapájaros
112_20020102.txt.tml.plain	3	15-1-0	se
112_20020102.txt.tml.plain	3	16-1-0	ve
112_20020102.txt.tml.plain	3	17-1-0	al
112_20020102.txt.tml.plain	3	18-1-0	fondo
112_20020102.txt.tml.plain	3	19-1-0	pasar
112_20020102.txt.tml.plain	3	20-1-0	un
112_20020102.txt.tml.plain	3	21-1-0	coche
112_20020102.txt.tml.plain	3	22-1-0	de
112_20020102.txt.tml.plain	3	23-1-0	derecha
112_20020102.txt.tml.plain	3	24-1-0	a
112_20020102.txt.tml.plain	3	25-1-0	izquierda
112_20020102.txt.tml.plain	3	26-0-0	.
112_20020102.txt.tml.plain	4	0-1-0	La
112_20020102.txt.tml.plain	4	1-1-0	expedición
112_20020102.txt.tml.plain	4	2-1-0	de
112_20020102.txt.tml.plain	4	3-1-0	la
112_20020102.txt.tml.plain	4	4-1-0	comunidad
112_20020102.txt.tml.plain	4	5-1-0	del
112_20020102.txt.tml.plain	4	6-1-0	anillo
112_20020102.txt.tml.plain	4	7-1-0	anda
112_20020102.txt.tml.plain	4	8-1-0	por
112_20020102.txt.tml.plain	4	9-1-0	una
112_20020102.txt.tml.plain	4	10-1-0	montaña
112_20020102.txt.tml.plain	4	11-1-0	nevada
112_20020102.txt.tml.plain	4	12-1-0	pero
112_20020102.txt.tml.plain	4	13-0-0	,
112_20020102.txt.tml.plain	4	14-1-0	sorprendentemente
112_20020102.txt.tml.plain	4	15-0-0	,
112_20020102.txt.tml.plain	4	16-1-0	no
112_20020102.txt.tml.plain	4	17-1-0	se
112_20020102.txt.tml.plain	4	18-1-0	ven
112_20020102.txt.tml.plain	4	19-1-0	en
112_20020102.txt.tml.plain	4	20-1-0	la
112_20020102.txt.tml.plain	4	21-1-0	nieve
112_20020102.txt.tml.plain	4	22-1-0	las
112_20020102.txt.tml.plain	4	23-1-0	huellas
112_20020102.txt.tml.plain	4	24-1-0	de
112_20020102.txt.tml.plain	4	25-1-0	los
112_20020102.txt.tml.plain	4	26-1-0	pasos
112_20020102.txt.tml.plain	4	27-1-0	que
112_20020102.txt.tml.plain	4	28-1-0	debían
112_20020102.txt.tml.plain	4	29-1-0	haber
112_20020102.txt.tml.plain	4	30-1-0	dado
112_20020102.txt.tml.plain	4	31-1-0	anteriormente
112_20020102.txt.tml.plain	4	32-0-0	.
112_20020102.txt.tml.plain	5	0-1-0	Es
112_20020102.txt.tml.plain	5	1-1-0	un
112_20020102.txt.tml.plain	5	2-1-0	efecto
112_20020102.txt.tml.plain	5	3-1-0	especial
112_20020102.txt.tml.plain	5	4-1-0	que
112_20020102.txt.tml.plain	5	5-1-0	se
112_20020102.txt.tml.plain	5	6-1-0	les
112_20020102.txt.tml.plain	5	7-1-0	olvidó
112_20020102.txt.tml.plain	5	8-0-0	.
112_20020102.txt.tml.plain	6	0-1-0	Las
112_20020102.txt.tml.plain	6	1-1-0	proporciones
112_20020102.txt.tml.plain	6	2-1-0	de
112_20020102.txt.tml.plain	6	3-1-0	los
112_20020102.txt.tml.plain	6	4-1-0	pequeños
112_20020102.txt.tml.plain	6	5-1-0	hobbits
112_20020102.txt.tml.plain	6	6-1-0	y
112_20020102.txt.tml.plain	6	7-1-0	el
112_20020102.txt.tml.plain	6	8-1-0	altísimo
112_20020102.txt.tml.plain	6	9-1-0	Gandalf
112_20020102.txt.tml.plain	6	10-1-0	con
112_20020102.txt.tml.plain	6	11-1-0	respecto
112_20020102.txt.tml.plain	6	12-1-0	al
112_20020102.txt.tml.plain	6	13-1-0	resto
112_20020102.txt.tml.plain	6	14-1-0	de
112_20020102.txt.tml.plain	6	15-1-0	personajes
112_20020102.txt.tml.plain	6	16-1-0	y
112_20020102.txt.tml.plain	6	17-1-0	decorados
112_20020102.txt.tml.plain	6	18-1-0	cambian
112_20020102.txt.tml.plain	6	19-1-0	constantemente
112_20020102.txt.tml.plain	6	20-1-0	o
112_20020102.txt.tml.plain	6	21-1-0	están
112_20020102.txt.tml.plain	6	22-1-0	mal
112_20020102.txt.tml.plain	6	23-1-0	calculadas
112_20020102.txt.tml.plain	6	24-0-0	.
112_20020102.txt.tml.plain	7	0-1-0	Un
112_20020102.txt.tml.plain	7	1-1-0	ejemplo
112_20020102.txt.tml.plain	7	2-0-0	:
112_20020102.txt.tml.plain	7	3-1-0	cuando
112_20020102.txt.tml.plain	7	4-1-0	Frodo
112_20020102.txt.tml.plain	7	5-1-0	se
112_20020102.txt.tml.plain	7	6-1-0	está
112_20020102.txt.tml.plain	7	7-1-0	recuperando
112_20020102.txt.tml.plain	7	8-1-0	en
112_20020102.txt.tml.plain	7	9-1-0	Rivendell
112_20020102.txt.tml.plain	7	10-0-0	,
112_20020102.txt.tml.plain	7	11-1-0	se
112_20020102.txt.tml.plain	7	12-1-0	apoya
112_20020102.txt.tml.plain	7	13-1-0	en
112_20020102.txt.tml.plain	7	14-1-0	una
112_20020102.txt.tml.plain	7	15-1-0	barandilla
112_20020102.txt.tml.plain	7	16-1-0	y
112_20020102.txt.tml.plain	7	17-1-0	mira
112_20020102.txt.tml.plain	7	18-1-0	la
112_20020102.txt.tml.plain	7	19-1-0	ciudad
112_20020102.txt.tml.plain	7	20-0-0	.
112_20020102.txt.tml.plain	8	0-1-0	La
112_20020102.txt.tml.plain	8	1-1-0	barandilla
112_20020102.txt.tml.plain	8	2-1-0	le
112_20020102.txt.tml.plain	8	3-1-0	llega
112_20020102.txt.tml.plain	8	4-1-0	por
112_20020102.txt.tml.plain	8	5-1-0	la
112_20020102.txt.tml.plain	8	6-1-0	cintura
112_20020102.txt.tml.plain	8	7-0-0	.
112_20020102.txt.tml.plain	9	0-1-0	Teniendo
112_20020102.txt.tml.plain	9	1-1-0	en
112_20020102.txt.tml.plain	9	2-1-0	cuenta
112_20020102.txt.tml.plain	9	3-1-0	su
112_20020102.txt.tml.plain	9	4-1-0	escasa
112_20020102.txt.tml.plain	9	5-1-0	estatura
112_20020102.txt.tml.plain	9	6-1-0	y
112_20020102.txt.tml.plain	9	7-1-0	el
112_20020102.txt.tml.plain	9	8-1-0	tamaño
112_20020102.txt.tml.plain	9	9-1-0	de
112_20020102.txt.tml.plain	9	10-1-0	los
112_20020102.txt.tml.plain	9	11-1-0	habitantes
112_20020102.txt.tml.plain	9	12-1-0	de
112_20020102.txt.tml.plain	9	13-1-0	la
112_20020102.txt.tml.plain	9	14-1-0	localidad
112_20020102.txt.tml.plain	9	15-1-0	debería
112_20020102.txt.tml.plain	9	16-1-0	estar
112_20020102.txt.tml.plain	9	17-1-0	por
112_20020102.txt.tml.plain	9	18-1-0	encima
112_20020102.txt.tml.plain	9	19-1-0	de
112_20020102.txt.tml.plain	9	20-1-0	su
112_20020102.txt.tml.plain	9	21-1-0	cabeza
112_20020102.txt.tml.plain	9	22-0-0	.
112_20020102.txt.tml.plain	10	0-1-0	Tras
112_20020102.txt.tml.plain	10	1-1-0	la
112_20020102.txt.tml.plain	10	2-1-0	pelea
112_20020102.txt.tml.plain	10	3-1-0	en
112_20020102.txt.tml.plain	10	4-1-0	la
112_20020102.txt.tml.plain	10	5-1-0	cueva
112_20020102.txt.tml.plain	10	6-1-0	del
112_20020102.txt.tml.plain	10	7-1-0	trol
112_20020102.txt.tml.plain	10	8-0-0	,
112_20020102.txt.tml.plain	10	9-1-0	Aragorn
112_20020102.txt.tml.plain	10	10-1-0	(
112_20020102.txt.tml.plain	10	11-1-0	Viggo
112_20020102.txt.tml.plain	10	12-1-0	Mortensen
112_20020102.txt.tml.plain	10	13-1-0	)
112_20020102.txt.tml.plain	10	14-1-0	acude
112_20020102.txt.tml.plain	10	15-1-0	en
112_20020102.txt.tml.plain	10	16-1-0	auxilio
112_20020102.txt.tml.plain	10	17-1-0	de
112_20020102.txt.tml.plain	10	18-1-0	Frodo
112_20020102.txt.tml.plain	10	19-0-0	,
112_20020102.txt.tml.plain	10	20-1-0	que
112_20020102.txt.tml.plain	10	21-1-0	está
112_20020102.txt.tml.plain	10	22-1-0	herido
112_20020102.txt.tml.plain	10	23-0-0	,
112_20020102.txt.tml.plain	10	24-1-0	y
112_20020102.txt.tml.plain	10	25-1-0	aparta
112_20020102.txt.tml.plain	10	26-1-0	unas
112_20020102.txt.tml.plain	10	27-1-0	grandes
112_20020102.txt.tml.plain	10	28-1-0	piedras
112_20020102.txt.tml.plain	10	29-0-0	,
112_20020102.txt.tml.plain	10	30-1-0	que
112_20020102.txt.tml.plain	10	31-1-0	se
112_20020102.txt.tml.plain	10	32-1-0	tambalean
112_20020102.txt.tml.plain	10	33-1-0	demostrando
112_20020102.txt.tml.plain	10	34-1-0	claramente
112_20020102.txt.tml.plain	10	35-1-0	que
112_20020102.txt.tml.plain	10	36-1-0	pesan
112_20020102.txt.tml.plain	10	37-1-0	muy
112_20020102.txt.tml.plain	10	38-1-0	poco
112_20020102.txt.tml.plain	10	39-1-0	y
112_20020102.txt.tml.plain	10	40-1-0	no
112_20020102.txt.tml.plain	10	41-1-0	son
112_20020102.txt.tml.plain	10	42-0-0	,
112_20020102.txt.tml.plain	10	43-1-0	en
112_20020102.txt.tml.plain	10	44-1-0	consecuencia
112_20020102.txt.tml.plain	10	45-0-0	,
112_20020102.txt.tml.plain	10	46-1-0	reales
112_20020102.txt.tml.plain	10	47-0-0	.
112_20020102.txt.tml.plain	11	0-1-0	Los
112_20020102.txt.tml.plain	11	1-1-0	protagonistas
112_20020102.txt.tml.plain	11	2-1-0	pasan
112_20020102.txt.tml.plain	11	3-1-0	frente
112_20020102.txt.tml.plain	11	4-1-0	a
112_20020102.txt.tml.plain	11	5-1-0	dos
112_20020102.txt.tml.plain	11	6-1-0	estatuas
112_20020102.txt.tml.plain	11	7-1-0	gigantescas
112_20020102.txt.tml.plain	11	8-1-0	y
112_20020102.txt.tml.plain	11	9-1-0	las
112_20020102.txt.tml.plain	11	10-1-0	figuras
112_20020102.txt.tml.plain	11	11-1-0	levantan
112_20020102.txt.tml.plain	11	12-1-0	sus
112_20020102.txt.tml.plain	11	13-1-0	brazos
112_20020102.txt.tml.plain	11	14-1-0	izquierdos
112_20020102.txt.tml.plain	11	15-0-0	.
112_20020102.txt.tml.plain	12	0-1-0	En
112_20020102.txt.tml.plain	12	1-1-0	la
112_20020102.txt.tml.plain	12	2-1-0	siguiente
112_20020102.txt.tml.plain	12	3-1-0	toma
112_20020102.txt.tml.plain	12	4-0-0	,
112_20020102.txt.tml.plain	12	5-1-0	cuando
112_20020102.txt.tml.plain	12	6-1-0	ya
112_20020102.txt.tml.plain	12	7-1-0	las
112_20020102.txt.tml.plain	12	8-1-0	han
112_20020102.txt.tml.plain	12	9-1-0	dejado
112_20020102.txt.tml.plain	12	10-1-0	atrás
112_20020102.txt.tml.plain	12	11-0-0	,
112_20020102.txt.tml.plain	12	12-1-0	una
112_20020102.txt.tml.plain	12	13-1-0	estatua
112_20020102.txt.tml.plain	12	14-1-0	tiene
112_20020102.txt.tml.plain	12	15-1-0	levantado
112_20020102.txt.tml.plain	12	16-1-0	el
112_20020102.txt.tml.plain	12	17-1-0	brazo
112_20020102.txt.tml.plain	12	18-1-0	izquierdo
112_20020102.txt.tml.plain	12	19-1-0	y
112_20020102.txt.tml.plain	12	20-1-0	la
112_20020102.txt.tml.plain	12	21-1-0	otra
112_20020102.txt.tml.plain	12	22-0-0	,
112_20020102.txt.tml.plain	12	23-1-0	el
112_20020102.txt.tml.plain	12	24-1-0	derecho
112_20020102.txt.tml.plain	12	25-0-0	.
12_19990401.txt.tml.plain	0	0-1-1	Críticas
12_19990401.txt.tml.plain	0	1-1-0	en
12_19990401.txt.tml.plain	0	2-1-0	la
12_19990401.txt.tml.plain	0	3-1-0	televisión
12_19990401.txt.tml.plain	0	4-1-0	que
12_19990401.txt.tml.plain	0	5-1-0	atentan
12_19990401.txt.tml.plain	0	6-1-0	a
12_19990401.txt.tml.plain	0	7-1-0	su
12_19990401.txt.tml.plain	0	8-1-0	natural
12_19990401.txt.tml.plain	0	9-1-0	y
12_19990401.txt.tml.plain	0	10-1-0	agresiva
12_19990401.txt.tml.plain	0	11-1-0	timidez
12_19990401.txt.tml.plain	0	12-0-0	.
12_19990401.txt.tml.plain	1	0-1-0	Ciprià
12_19990401.txt.tml.plain	1	1-1-0	Ciscar
12_19990401.txt.tml.plain	1	2-1-0	ejerce
12_19990401.txt.tml.plain	1	3-1-0	desde
12_19990401.txt.tml.plain	1	4-1-0	el
12_19990401.txt.tml.plain	1	5-1-0	20
12_19990401.txt.tml.plain	1	6-1-0	de
12_19990401.txt.tml.plain	1	7-1-0	marzo
12_19990401.txt.tml.plain	1	8-1-0	de
12_19990401.txt.tml.plain	1	9-1-0	1994
12_19990401.txt.tml.plain	1	10-1-0	su
12_19990401.txt.tml.plain	1	11-1-0	decisivo
12_19990401.txt.tml.plain	1	12-1-0	cargo
12_19990401.txt.tml.plain	1	13-0-0	.
12_19990401.txt.tml.plain	2	0-1-0	Llegó
12_19990401.txt.tml.plain	2	1-1-0	a
12_19990401.txt.tml.plain	2	2-1-0	él
12_19990401.txt.tml.plain	2	3-1-0	con
12_19990401.txt.tml.plain	2	4-1-0	la
12_19990401.txt.tml.plain	2	5-1-0	fuerte
12_19990401.txt.tml.plain	2	6-1-0	oposición
12_19990401.txt.tml.plain	2	7-1-0	de
12_19990401.txt.tml.plain	2	8-1-0	Alfonso
12_19990401.txt.tml.plain	2	9-1-0	Guerra
12_19990401.txt.tml.plain	2	10-1-0	y
12_19990401.txt.tml.plain	2	11-1-0	se
12_19990401.txt.tml.plain	2	12-1-0	impuso
12_19990401.txt.tml.plain	2	13-0-0	.
12_19990401.txt.tml.plain	3	0-1-0	Los
12_19990401.txt.tml.plain	3	1-1-0	guerristas
12_19990401.txt.tml.plain	3	2-1-0	no
12_19990401.txt.tml.plain	3	3-1-0	se
12_19990401.txt.tml.plain	3	4-1-0	lo
12_19990401.txt.tml.plain	3	5-1-0	perdonan
12_19990401.txt.tml.plain	3	6-0-0	,
12_19990401.txt.tml.plain	3	7-1-0	pero
12_19990401.txt.tml.plain	3	8-1-0	él
12_19990401.txt.tml.plain	3	9-1-0	cuida
12_19990401.txt.tml.plain	3	10-1-0	de
12_19990401.txt.tml.plain	3	11-1-0	que
12_19990401.txt.tml.plain	3	12-1-0	no
12_19990401.txt.tml.plain	3	13-1-0	galleen
12_19990401.txt.tml.plain	3	14-1-0	de
12_19990401.txt.tml.plain	3	15-1-0	nuevo
12_19990401.txt.tml.plain	3	16-0-0	;
12_19990401.txt.tml.plain	3	17-1-0	de
12_19990401.txt.tml.plain	3	18-1-0	ahí
12_19990401.txt.tml.plain	3	19-1-0	que
12_19990401.txt.tml.plain	3	20-1-0	Joan
12_19990401.txt.tml.plain	3	21-1-0	Lerma
12_19990401.txt.tml.plain	3	22-0-0	,
12_19990401.txt.tml.plain	3	23-1-0	autoconvencido
12_19990401.txt.tml.plain	3	24-1-0	de
12_19990401.txt.tml.plain	3	25-1-0	que
12_19990401.txt.tml.plain	3	26-1-0	era
12_19990401.txt.tml.plain	3	27-1-0	imprescindible
12_19990401.txt.tml.plain	3	28-0-0	,
12_19990401.txt.tml.plain	3	29-1-0	ahora
12_19990401.txt.tml.plain	3	30-1-0	esté
12_19990401.txt.tml.plain	3	31-1-0	en
12_19990401.txt.tml.plain	3	32-1-0	vía
12_19990401.txt.tml.plain	3	33-1-0	muerta
12_19990401.txt.tml.plain	3	34-0-0	.
12_19990401.txt.tml.plain	4	0-1-0	Ciscar
12_19990401.txt.tml.plain	4	1-1-0	domina
12_19990401.txt.tml.plain	4	2-1-0	el
12_19990401.txt.tml.plain	4	3-1-0	laberinto
12_19990401.txt.tml.plain	4	4-1-0	en
12_19990401.txt.tml.plain	4	5-1-0	que
12_19990401.txt.tml.plain	4	6-1-0	se
12_19990401.txt.tml.plain	4	7-1-0	mueve
12_19990401.txt.tml.plain	4	8-1-0	y
12_19990401.txt.tml.plain	4	9-1-0	elige
12_19990401.txt.tml.plain	4	10-1-0	con
12_19990401.txt.tml.plain	4	11-1-0	cuidado
12_19990401.txt.tml.plain	4	12-1-0	los
12_19990401.txt.tml.plain	4	13-1-0	callos
12_19990401.txt.tml.plain	4	14-1-0	que
12_19990401.txt.tml.plain	4	15-1-0	ha
12_19990401.txt.tml.plain	4	16-1-0	de
12_19990401.txt.tml.plain	4	17-1-0	pisar
12_19990401.txt.tml.plain	4	18-0-0	.
106_20010202.txt.tml.plain	0	0-1-1	Aparcar
106_20010202.txt.tml.plain	0	1-1-0	pasará
106_20010202.txt.tml.plain	0	2-1-0	de
106_20010202.txt.tml.plain	0	3-1-0	100
106_20010202.txt.tml.plain	0	4-1-0	a
106_20010202.txt.tml.plain	0	5-1-0	150
106_20010202.txt.tml.plain	0	6-1-0	pesetas
106_20010202.txt.tml.plain	0	7-1-0	la
106_20010202.txt.tml.plain	0	8-1-0	hora
106_20010202.txt.tml.plain	0	9-1-0	si
106_20010202.txt.tml.plain	0	10-1-0	prospera
106_20010202.txt.tml.plain	0	11-1-0	la
106_20010202.txt.tml.plain	0	12-1-0	iniciativa
106_20010202.txt.tml.plain	0	13-1-0	del
106_20010202.txt.tml.plain	0	14-1-0	equipo
106_20010202.txt.tml.plain	0	15-1-0	de
106_20010202.txt.tml.plain	0	16-1-0	gobierno
106_20010202.txt.tml.plain	0	17-0-0	,
106_20010202.txt.tml.plain	0	18-1-0	que
106_20010202.txt.tml.plain	0	19-1-0	también
106_20010202.txt.tml.plain	0	20-1-0	prevé
106_20010202.txt.tml.plain	0	21-1-0	incrementar
106_20010202.txt.tml.plain	0	22-1-0	la
106_20010202.txt.tml.plain	0	23-1-0	tasa
106_20010202.txt.tml.plain	0	24-1-0	de
106_20010202.txt.tml.plain	0	25-1-0	retirada
106_20010202.txt.tml.plain	0	26-1-0	del
106_20010202.txt.tml.plain	0	27-1-0	vehículo
106_20010202.txt.tml.plain	0	28-1-0	en
106_20010202.txt.tml.plain	0	29-1-0	un
106_20010202.txt.tml.plain	0	30-1-0	20
106_20010202.txt.tml.plain	0	31-0-0	%
106_20010202.txt.tml.plain	0	32-0-0	,
106_20010202.txt.tml.plain	0	33-1-0	con
106_20010202.txt.tml.plain	0	34-1-0	lo
106_20010202.txt.tml.plain	0	35-1-0	que
106_20010202.txt.tml.plain	0	36-1-0	grúa
106_20010202.txt.tml.plain	0	37-1-0	costará
106_20010202.txt.tml.plain	0	38-1-0	12.000
106_20010202.txt.tml.plain	0	39-1-0	pesetas
106_20010202.txt.tml.plain	0	40-1-0	(
106_20010202.txt.tml.plain	0	41-1-0	casi
106_20010202.txt.tml.plain	0	42-1-0	2.000
106_20010202.txt.tml.plain	0	43-1-0	más
106_20010202.txt.tml.plain	0	44-1-0	que
106_20010202.txt.tml.plain	0	45-1-0	en
106_20010202.txt.tml.plain	0	46-1-0	la
106_20010202.txt.tml.plain	0	47-1-0	actualidad
106_20010202.txt.tml.plain	0	48-1-0	)
106_20010202.txt.tml.plain	0	49-0-0	.
106_20010202.txt.tml.plain	1	0-1-0	El
106_20010202.txt.tml.plain	1	1-1-0	consistorio
106_20010202.txt.tml.plain	1	2-1-0	justifica
106_20010202.txt.tml.plain	1	3-1-0	su
106_20010202.txt.tml.plain	1	4-1-0	decisión
106_20010202.txt.tml.plain	1	5-1-0	en
106_20010202.txt.tml.plain	1	6-1-0	la
106_20010202.txt.tml.plain	1	7-1-0	voluntad
106_20010202.txt.tml.plain	1	8-1-0	de
106_20010202.txt.tml.plain	1	9-1-0	equiparar
106_20010202.txt.tml.plain	1	10-1-0	las
106_20010202.txt.tml.plain	1	11-1-0	tarifas
106_20010202.txt.tml.plain	1	12-1-0	con
106_20010202.txt.tml.plain	1	13-1-0	las
106_20010202.txt.tml.plain	1	14-1-0	de
106_20010202.txt.tml.plain	1	15-1-0	otras
106_20010202.txt.tml.plain	1	16-1-0	ciudades
106_20010202.txt.tml.plain	1	17-0-0	.
11476_20000614.txt.tml.plain	0	0-1-1	El
11476_20000614.txt.tml.plain	0	1-1-0	CD
11476_20000614.txt.tml.plain	0	2-1-0	Toledo
11476_20000614.txt.tml.plain	0	3-1-0	se
11476_20000614.txt.tml.plain	0	4-1-0	muestra
11476_20000614.txt.tml.plain	0	5-1-0	sorprendido
11476_20000614.txt.tml.plain	0	6-1-0	por
11476_20000614.txt.tml.plain	0	7-1-0	el
11476_20000614.txt.tml.plain	0	8-1-0	anuncio
11476_20000614.txt.tml.plain	0	9-1-0	de
11476_20000614.txt.tml.plain	0	10-1-0	que
11476_20000614.txt.tml.plain	0	11-1-0	el
11476_20000614.txt.tml.plain	0	12-1-0	lateral
11476_20000614.txt.tml.plain	0	13-1-0	riojano
11476_20000614.txt.tml.plain	0	14-1-0	Pablo
11476_20000614.txt.tml.plain	0	15-1-0	Pinillos
11476_20000614.txt.tml.plain	0	16-1-0	jugará
11476_20000614.txt.tml.plain	0	17-1-0	la
11476_20000614.txt.tml.plain	0	18-1-0	próxima
11476_20000614.txt.tml.plain	0	19-1-0	temporada
11476_20000614.txt.tml.plain	0	20-1-0	en
11476_20000614.txt.tml.plain	0	21-1-0	la
11476_20000614.txt.tml.plain	0	22-1-0	UD
11476_20000614.txt.tml.plain	0	23-1-0	Levante
11476_20000614.txt.tml.plain	0	24-1-0	cuando
11476_20000614.txt.tml.plain	0	25-1-0	tiene
11476_20000614.txt.tml.plain	0	26-1-0	un
11476_20000614.txt.tml.plain	0	27-1-0	año
11476_20000614.txt.tml.plain	0	28-1-0	más
11476_20000614.txt.tml.plain	0	29-1-0	de
11476_20000614.txt.tml.plain	0	30-1-0	contrato
11476_20000614.txt.tml.plain	0	31-1-0	con
11476_20000614.txt.tml.plain	0	32-1-0	el
11476_20000614.txt.tml.plain	0	33-1-0	cuadro
11476_20000614.txt.tml.plain	0	34-1-0	verde
11476_20000614.txt.tml.plain	0	35-0-0	,
11476_20000614.txt.tml.plain	0	36-1-0	descendido
