els.morph051	13	262	timex3	t13	1	type	DATE
els.morph051	13	266	timex3	t14	1	type	DATE
els.morph051	14	272	timex3	t15	1	type	DATE
els.morph051	14	276	timex3	t16	1	type	DATE
els.morph051	18	317	timex3	t17	1	type	DURATION
els.morph051	24	441	timex3	t18	1	type	SET
els.morph051	27	518	timex3	t19	1	type	DATE
els.morph051	30	555	timex3	t20	1	type	DATE
els.morph054	2	47	timex3	t2	1	type	DATE
els.morph054	2	71	timex3	t3	1	type	DATE
els.morph054	3	105	timex3	t4	1	type	DATE
els.morph054	4	143	timex3	t5	1	type	DATE
els.morph054	5	155	timex3	t6	1	type	DATE
els.morph054	6	227	timex3	t7	1	type	DATE
els.morph054	6	232	timex3	t8	1	type	DATE
els.morph054	7	235	timex3	t9	1	type	DATE
els.morph055	5	100	timex3	t2	1	type	DURATION
els.morph055	6	135	timex3	t3	1	type	DURATION
els.morph055	7	153	timex3	t4	1	type	TIME
els.morph055	7	160	timex3	t5	1	type	DATE
els.morph055	10	229	timex3	t6	1	type	DURATION
els.morph055	11	235	timex3	t7	1	type	TIME
els.morph055	12	244	timex3	t8	1	type	TIME
els.morph055	18	381	timex3	t9	1	type	DATE
els.morph055	21	435	timex3	t10	1	type	DATE
els.morph055	29	588	timex3	t11	1	type	DATE
els.morph055	32	665	timex3	t12	1	type	DATE
els.morph055	35	731	timex3	t13	1	type	DATE
els.morph056	3	84	timex3	t2	1	type	DATE
els.morph056	3	87	timex3	t3	1	type	DATE
els.morph056	4	108	timex3	t4	1	type	DATE
els.morph056	5	127	timex3	t5	1	type	DATE
els.morph056	6	146	timex3	t6	1	type	DATE
els.morph056	7	162	timex3	t7	1	type	DATE
els.morph056	7	176	timex3	t8	1	type	DATE
els.morph056	8	217	timex3	t9	1	type	DATE
els.morph056	8	222	timex3	t10	1	type	DATE
els.morph056	9	225	timex3	t11	1	type	DATE
els.morph056	10	253	timex3	t12	1	type	DATE
els.morph056	10	265	timex3	t13	1	type	DATE
els.morph056	13	340	timex3	t14	1	type	DATE
els.morph056	13	351	timex3	t15	1	type	DURATION
els.morph056	14	376	timex3	t16	1	type	DATE
els.morph056	15	409	timex3	t17	1	type	DATE
els.morph056	16	470	timex3	t18	1	type	DATE
els.morph056	17	496	timex3	t19	1	type	DATE
els.morph058	2	29	timex3	t2	1	type	DATE
els.morph058	8	182	timex3	t3	1	type	DURATION
els.morph058	12	281	timex3	t4	1	type	DATE
els.morph058	12	289	timex3	t5	1	type	DATE
els.morph058	12	322	timex3	t6	1	type	TIME
els.morph058	16	396	timex3	t7	1	type	DATE
sole.morph001	3	46	timex3	t2	1	type	DATE
sole.morph001	4	48	timex3	t3	1	type	DATE
sole.morph001	6	110	timex3	t4	1	type	TIME
sole.morph001	8	166	timex3	t5	1	type	DATE
sole.morph001	10	240	timex3	t6	1	type	DATE
sole.morph001	14	363	timex3	t7	1	type	TIME
sole.morph001	23	702	timex3	t8	1	type	DATE
sole.morph001	24	718	timex3	t9	1	type	DATE
sole.morph001	25	735	timex3	t10	1	type	DURATION
sole.morph001	25	757	timex3	t11	1	type	DATE
sole.morph001	28	812	timex3	t12	1	type	DATE
sole.morph004	4	87	timex3	t2	1	type	DATE
sole.morph006	2	23	timex3	t2	1	type	DATE
sole.morph006	2	25	timex3	t3	1	type	DATE
sole.morph006	3	76	timex3	t4	1	type	DATE
sole.morph006	4	94	timex3	t5	1	type	DURATION
sole.morph006	5	121	timex3	t6	1	type	DATE
sole.morph006	5	131	timex3	t7	1	type	TIME
sole.morph006	6	140	timex3	t8	1	type	TIME
sole.morph006	9	227	timex3	t9	1	type	DURATION
sole.morph006	10	278	timex3	t10	1	type	DATE
sole.morph006	11	290	timex3	t11	1	type	TIME
sole.morph006	12	309	timex3	t12	1	type	DURATION
sole.morph006	13	335	timex3	t13	1	type	DATE
sole.morph006	15	376	timex3	t14	1	type	TIME
sole.morph006	19	529	timex3	t15	1	type	DURATION
sole.morph006	21	572	timex3	t16	1	type	DATE
sole.morph006	21	596	timex3	t17	1	type	SET
sole.morph007	1	20	timex3	t2	1	type	DATE
sole.morph007	2	38	timex3	t3	1	type	DATE
sole.morph007	3	61	timex3	t4	1	type	DATE
sole.morph007	3	70	timex3	t5	1	type	DATE
sole.morph007	4	90	timex3	t6	1	type	DURATION
sole.morph007	4	91	timex3	t7	1	type	DATE
sole.morph007	4	93	timex3	t8	1	type	DATE
sole.morph007	4	113	timex3	t9	1	type	DATE
sole.morph007	5	117	timex3	t10	1	type	DATE
sole.morph007	6	146	timex3	t11	1	type	DURATION
sole.morph007	6	149	timex3	t12	1	type	DATE
sole.morph009	2	20	timex3	t2	1	type	TIME
sole.morph009	2	33	timex3	t3	1	type	TIME
sole.morph009	5	124	timex3	t4	1	type	TIME
sole.morph009	9	215	timex3	t5	1	type	DATE
sole.morph013	2	23	timex3	t2	1	type	TIME
sole.morph013	11	241	timex3	t3	1	type	DATE
sole.morph013	11	258	timex3	t4	1	type	DATE
sole.morph013	11	271	timex3	t5	1	type	DATE
sole.morph013	16	314	timex3	t6	1	type	DATE
sole.morph013	23	465	timex3	t7	1	type	DATE
sole.morph013	24	495	timex3	t8	1	type	DATE
sole.morph013	24	499	timex3	t9	1	type	DATE
sole.morph013	24	509	timex3	t10	1	type	DATE
sole.morph013	24	516	timex3	t11	1	type	DATE
sole.morph013	25	541	timex3	t12	1	type	DURATION
sole.morph013	25	546	timex3	t13	1	type	DURATION
sole.morph014	6	127	timex3	t2	1	type	DATE
sole.morph014	8	169	timex3	t3	1	type	DATE
sole.morph014	9	215	timex3	t4	1	type	DATE
sole.morph014	10	249	timex3	t5	1	type	DURATION
sole.morph014	14	405	timex3	t6	1	type	DATE
sole.morph014	17	486	timex3	t7	1	type	DATE
sole.morph014	18	534	timex3	t8	1	type	DATE
sole.morph014	23	748	timex3	t9	1	type	DATE
sole.morph014	24	764	timex3	t10	1	type	DATE
sole.morph014	24	779	timex3	t11	1	type	DATE
sole.morph015	6	180	timex3	t2	1	type	DATE
sole.morph015	7	210	timex3	t3	1	type	DATE
sole.morph015	7	212	timex3	t4	1	type	DATE
sole.morph018	6	142	timex3	t2	1	type	DATE
sole.morph018	7	159	timex3	t3	1	type	DATE
sole.morph018	8	168	timex3	t4	1	type	TIME
sole.morph018	10	268	timex3	t5	1	type	DURATION
sole.morph018	12	340	timex3	t6	1	type	DURATION
sole.morph018	12	359	timex3	t7	1	type	DURATION
sole.morph018	12	383	timex3	t8	1	type	DURATION
sole.morph018	15	502	timex3	t9	1	type	DATE
sole.morph018	19	645	timex3	t10	1	type	DATE
sole.morph018	20	673	timex3	t11	1	type	DATE
sole.morph019	2	37	timex3	t2	1	type	DATE
sole.morph019	4	110	timex3	t3	1	type	DATE
sole.morph019	7	186	timex3	t4	1	type	DURATION
sole.morph019	8	212	timex3	t5	1	type	DURATION
sole.morph019	8	226	timex3	t6	1	type	DATE
sole.morph019	12	324	timex3	t7	1	type	DATE
sole.morph019	12	328	timex3	t8	1	type	DATE
sole.morph019	12	334	timex3	t9	1	type	DATE
sole.morph019	14	397	timex3	t10	1	type	SET
sole.morph019	14	409	timex3	t11	1	type	DATE
sole.morph019	15	438	timex3	t12	1	type	DATE
sole.morph019	16	482	timex3	t13	1	type	DATE
sole.morph019	20	585	timex3	t14	1	type	DURATION
sole.morph019	21	598	timex3	t15	1	type	DATE
sole.morph019	30	768	timex3	t16	1	type	DURATION
sole.morph019	30	774	timex3	t17	1	type	DATE
sole.morph020	2	65	timex3	t2	1	type	DURATION
sole.morph020	2	78	timex3	t3	1	type	DATE
sole.morph020	2	106	timex3	t4	1	type	TIME
sole.morph020	5	183	timex3	t5	1	type	DATE
sole.morph020	5	235	timex3	t6	1	type	DURATION
sole.morph020	11	406	timex3	t7	1	type	DURATION
sole.morph021	3	45	timex3	t2	1	type	DATE
sole.morph021	3	56	timex3	t3	1	type	DATE
sole.morph021	7	175	timex3	t4	1	type	DATE
sole.morph021	11	315	timex3	t5	1	type	DATE
sole.morph021	15	429	timex3	t6	1	type	TIME
sole.morph021	15	438	timex3	t7	1	type	DURATION
sole.morph021	16	468	timex3	t8	1	type	DATE
sole.morph021	19	556	timex3	t9	1	type	DATE
sole.morph021	20	575	timex3	t10	1	type	DURATION
sole.morph021	20	585	timex3	t11	1	type	DATE
sole.morph021	23	637	timex3	t12	1	type	DURATION
sole.morph022	4	86	timex3	t3	1	type	DATE
sole.morph022	4	93	timex3	t4	1	type	DATE
sole.morph022	4	104	timex3	t5	1	type	DATE
sole.morph022	5	122	timex3	t6	1	type	DATE
sole.morph022	8	186	timex3	t7	1	type	DATE
sole.morph022	8	195	timex3	t8	1	type	DATE
sole.morph022	8	205	timex3	t9	1	type	DURATION
sole.morph022	8	214	timex3	t10	1	type	SET
sole.morph022	8	222	timex3	t11	1	type	SET
sole.morph022	10	261	timex3	t12	1	type	DURATION
sole.morph022	13	318	timex3	t13	1	type	DATE
sole.morph022	13	329	timex3	t14	1	type	DURATION
sole.morph022	13	335	timex3	t15	1	type	DATE
sole.morph022	13	409	timex3	t16	1	type	DATE
sole.morph022	13	418	timex3	t17	1	type	DATE
sole.morph022	18	522	timex3	t18	1	type	DURATION
sole.morph022	19	586	timex3	t19	1	type	DURATION
sole.morph022	20	599	timex3	t20	1	type	DATE
sole.morph024	1	49	timex3	t2	1	type	DATE
sole.morph024	1	57	timex3	t3	1	type	DATE
sole.morph024	2	84	timex3	t4	1	type	DATE
sole.morph024	2	98	timex3	t5	1	type	DATE
sole.morph024	2	118	timex3	t6	1	type	DATE
sole.morph024	3	123	timex3	t7	1	type	DATE
sole.morph024	3	144	timex3	t8	1	type	DATE
sole.morph024	3	149	timex3	t9	1	type	DATE
sole.morph024	4	169	timex3	t10	1	type	DATE
sole.morph024	4	174	timex3	t11	1	type	DATE
sole.morph024	5	178	timex3	t12	1	type	DATE
sole.morph024	6	244	timex3	t13	1	type	DATE
sole.morph024	6	249	timex3	t14	1	type	DURATION
sole.morph024	6	252	timex3	t15	1	type	DATE
sole.morph024	7	256	timex3	t16	1	type	DATE
sole.morph024	7	264	timex3	t17	1	type	DURATION
sole.morph024	8	301	timex3	t18	1	type	DATE
sole.morph024	8	307	timex3	t19	1	type	DURATION
sole.morph024	8	313	timex3	t20	1	type	DATE
sole.morph024	11	372	timex3	t21	1	type	DATE
sole.morph024	11	388	timex3	t22	1	type	DATE
sole.morph024	11	405	timex3	t23	1	type	DATE
sole.morph024	12	414	timex3	t24	1	type	DATE
sole.morph024	12	424	timex3	t25	1	type	DATE
sole.morph024	12	431	timex3	t26	1	type	DATE
sole.morph024	16	524	timex3	t27	1	type	DATE
sole.morph024	16	537	timex3	t28	1	type	DURATION
sole.morph024	16	548	timex3	t29	1	type	DURATION
sole.morph024	16	551	timex3	t30	1	type	DATE
sole.morph024	18	580	timex3	t31	1	type	DATE
sole.morph027	2	68	timex3	t2	1	type	DATE
sole.morph027	3	87	timex3	t3	1	type	DURATION
sole.morph027	3	105	timex3	t4	1	type	DATE
sole.morph027	7	191	timex3	t5	1	type	DURATION
sole.morph027	12	316	timex3	t6	1	type	DURATION
sole.morph027	13	337	timex3	t7	1	type	DATE
sole.morph027	15	373	timex3	t8	1	type	DATE
sole.morph027	17	437	timex3	t9	1	type	DATE
sole.morph027	24	565	timex3	t10	1	type	DATE
sole.morph027	25	589	timex3	t11	1	type	DATE
sole.morph027	25	604	timex3	t12	1	type	DURATION
sole.morph030	3	70	timex3	t2	1	type	DATE
sole.morph030	3	76	timex3	t3	1	type	DATE
sole.morph030	3	94	timex3	t4	1	type	DATE
sole.morph030	3	107	timex3	t5	1	type	DATE
sole.morph030	4	120	timex3	t6	1	type	DATE
sole.morph030	4	152	timex3	t7	1	type	DATE
sole.morph030	4	154	timex3	t8	1	type	DATE
sole.morph030	5	175	timex3	t9	1	type	DATE
sole.morph030	5	184	timex3	t10	1	type	DATE
sole.morph030	5	186	timex3	t11	1	type	DATE
sole.morph030	6	223	timex3	t12	1	type	DATE
sole.morph030	6	238	timex3	t13	1	type	DATE
sole.morph030	7	274	timex3	t14	1	type	DATE
sole.morph030	9	317	timex3	t15	1	type	DATE
sole.morph030	9	321	timex3	t16	1	type	DATE
sole.morph030	13	460	timex3	t17	1	type	DURATION
sole.morph030	14	463	timex3	t18	1	type	DURATION
sole.morph030	16	503	timex3	t19	1	type	DURATION
sole.morph030	17	541	timex3	t20	1	type	DATE
sole.morph030	17	557	timex3	t21	1	type	DATE
sole.morph030	19	598	timex3	t22	1	type	DURATION
sole.morph030	21	617	timex3	t23	1	type	DATE
sole.morph030	22	691	timex3	t24	1	type	DATE
sole.morph030	22	694	timex3	t25	1	type	DATE
sole.morph030	23	733	timex3	t26	1	type	DATE
sole.morph034	10	329	timex3	t2	1	type	DATE
sole.morph034	12	356	timex3	t3	1	type	DATE
sole.morph034	16	449	timex3	t4	1	type	DATE
sole.morph034	16	469	timex3	t5	1	type	DURATION
sole.morph034	18	555	timex3	t6	1	type	DATE
sole.morph034	21	631	timex3	t7	1	type	DATE
sole.morph034	23	702	timex3	t8	1	type	DURATION
sole.morph034	24	745	timex3	t9	1	type	DATE
sole.morph034	26	779	timex3	t10	1	type	DATE
sole.morph034	26	808	timex3	t11	1	type	DATE
sole.morph034	26	826	timex3	t12	1	type	DATE
sole.morph034	26	841	timex3	t13	1	type	DATE
sole.morph034	27	893	timex3	t14	1	type	DATE
sole.morph034	27	898	timex3	t15	1	type	DATE
sole.morph044	5	142	timex3	t2	1	type	DATE
sole.morph044	8	242	timex3	t3	1	type	DATE
sole.morph044	14	443	timex3	t4	1	type	DATE
sole.morph048	2	55	timex3	t2	1	type	DATE
sole.morph048	3	76	timex3	t3	1	type	DATE
sole.morph048	3	108	timex3	t4	1	type	DATE
sole.morph048	4	131	timex3	t5	1	type	DATE
sole.morph048	4	138	timex3	t6	1	type	DATE
sole.morph048	4	143	timex3	t7	1	type	DURATION
sole.morph048	4	149	timex3	t8	1	type	DATE
sole.morph048	4	181	timex3	t9	1	type	DATE
sole.morph048	6	273	timex3	t10	1	type	DATE
sole.morph048	6	288	timex3	t11	1	type	DATE
sole.morph048	7	305	timex3	t12	1	type	DATE
sole.morph048	8	328	timex3	t13	1	type	DATE
sole.morph048	10	441	timex3	t14	1	type	DATE
sole.morph048	10	455	timex3	t15	1	type	DATE
sole.morph048	11	499	timex3	t16	1	type	DATE
sole.morph050	3	57	timex3	t2	1	type	DATE
sole.morph050	4	107	timex3	t3	1	type	DATE
sole.morph050	6	170	timex3	t4	1	type	DATE
sole.morph050	8	216	timex3	t5	1	type	DURATION
sole.morph050	8	219	timex3	t6	1	type	DATE
sole.morph050	9	266	timex3	t7	1	type	DATE
sole.morph050	14	403	timex3	t8	1	type	DURATION
sole.morph050	15	431	timex3	t9	1	type	DURATION
sole.morph050	16	437	timex3	t10	1	type	DATE
sole.morph050	17	475	timex3	t11	1	type	DURATION
sole.morph050	18	489	timex3	t12	1	type	DATE
cs.morph001	3	73	timex3	t2	1	type	DURATION
cs.morph001	5	124	timex3	t3	1	type	DATE
sole.morph002	3	75	timex3	t2	1	type	DATE
sole.morph002	3	89	timex3	t3	1	type	DATE
sole.morph016	2	40	timex3	t2	1	type	DATE
sole.morph016	3	82	timex3	t3	1	type	DURATION
sole.morph016	4	97	timex3	t4	1	type	DATE
sole.morph016	5	116	timex3	t5	1	type	DATE
sole.morph016	5	122	timex3	t6	1	type	DATE
sole.morph016	8	233	timex3	t7	1	type	DURATION
sole.morph016	8	235	timex3	t8	1	type	DURATION
sole.morph017	2	41	timex3	t2	1	type	TIME
sole.morph017	7	324	timex3	t3	1	type	DATE
sole.morph017	10	426	timex3	t4	1	type	TIME
sole.morph017	10	456	timex3	t5	1	type	SET
sole.morph017	10	507	timex3	t6	1	type	DURATION
sole.morph017	14	676	timex3	t7	1	type	DURATION
sole.morph041	8	173	timex3	t2	1	type	DATE
sole.morph043	2	67	timex3	t2	1	type	DATE
sole.morph043	5	183	timex3	t3	1	type	DATE
sole.morph043	8	276	timex3	t4	1	type	DATE
sole.morph043	9	314	timex3	t5	1	type	SET
sole.morph043	11	347	timex3	t6	1	type	DURATION
sole.morph043	12	378	timex3	t7	1	type	DATE
sole.morph043	12	395	timex3	t8	1	type	DURATION
sole.morph043	12	397	timex3	t9	1	type	DURATION
els.morph015	2	45	timex3	t2	1	type	DATE
els.morph015	4	128	timex3	t3	1	type	DATE
els.morph015	6	239	timex3	t4	1	type	DATE
els.morph020	4	52	timex3	t2	1	type	DURATION
els.morph020	5	59	timex3	t3	1	type	DATE
els.morph020	5	61	timex3	t4	1	type	DATE
els.morph020	7	107	timex3	t5	1	type	SET
els.morph020	7	115	timex3	t6	1	type	DATE
els.morph020	8	121	timex3	t7	1	type	DATE
els.morph020	9	157	timex3	t8	1	type	DATE
els.morph020	10	166	timex3	t9	1	type	DURATION
els.morph020	12	202	timex3	t10	1	type	DATE
els.morph020	23	416	timex3	t11	1	type	SET
els.morph020	26	470	timex3	t12	1	type	DATE
els.morph020	29	506	timex3	t13	1	type	DATE
els.morph020	32	571	timex3	t14	1	type	DATE
els.morph020	34	619	timex3	t15	1	type	DATE
els.morph020	41	752	timex3	t16	1	type	DATE
els.morph020	41	754	timex3	t17	1	type	DATE
els.morph020	42	772	timex3	t18	1	type	DATE
els.morph020	42	774	timex3	t19	1	type	DURATION
cs.morph008	2	43	timex3	t2	1	type	DATE
cs.morph011	2	27	timex3	t2	1	type	DATE
cs.morph011	2	32	timex3	t3	1	type	DURATION
sole.morph003	3	33	timex3	t2	1	type	DATE
sole.morph003	3	39	timex3	t3	1	type	DATE
sole.morph003	3	45	timex3	t4	1	type	DURATION
sole.morph003	3	46	timex3	t5	1	type	DATE
sole.morph003	3	48	timex3	t6	1	type	DATE
sole.morph003	4	68	timex3	t7	1	type	DATE
sole.morph003	5	80	timex3	t8	1	type	DATE
sole.morph003	5	93	timex3	t9	1	type	DATE
sole.morph003	6	118	timex3	t10	1	type	DATE
sole.morph003	6	126	timex3	t11	1	type	DATE
sole.morph003	6	131	timex3	t12	1	type	DATE
sole.morph003	7	137	timex3	t13	1	type	DATE
sole.morph003	8	162	timex3	t14	1	type	DATE
sole.morph003	8	164	timex3	t15	1	type	DATE
sole.morph003	9	190	timex3	t16	1	type	SET
sole.morph003	9	195	timex3	t17	1	type	SET
sole.morph003	9	197	timex3	t18	1	type	DATE
sole.morph003	9	203	timex3	t19	1	type	DURATION
sole.morph003	9	216	timex3	t20	1	type	DATE
sole.morph003	11	246	timex3	t21	1	type	DURATION
sole.morph003	12	250	timex3	t22	1	type	DATE
sole.morph003	12	268	timex3	t23	1	type	DATE
sole.morph003	12	272	timex3	t24	1	type	DATE
sole.morph003	12	284	timex3	t25	1	type	DATE
sole.morph003	13	301	timex3	t26	1	type	DATE
sole.morph003	13	307	timex3	t27	1	type	DATE
sole.morph003	13	312	timex3	t28	1	type	DATE
sole.morph003	14	335	timex3	t29	1	type	DURATION
sole.morph003	14	339	timex3	t30	1	type	DATE
sole.morph003	14	348	timex3	t31	1	type	DATE
sole.morph003	14	350	timex3	t32	1	type	DATE
sole.morph003	17	416	timex3	t33	1	type	SET
sole.morph003	17	422	timex3	t34	1	type	DATE
sole.morph003	17	429	timex3	t35	1	type	DATE
sole.morph003	18	444	timex3	t36	1	type	DATE
sole.morph003	18	501	timex3	t37	1	type	DATE
sole.morph003	19	505	timex3	t38	1	type	DURATION
sole.morph003	19	506	timex3	t39	1	type	DATE
sole.morph003	19	508	timex3	t40	1	type	DATE
sole.morph003	19	521	timex3	t41	1	type	DURATION
sole.morph003	19	529	timex3	t42	1	type	DATE
els.morph019	4	76	timex3	t2	1	type	SET
els.morph019	4	87	timex3	t3	1	type	DURATION
els.morph019	8	272	timex3	t4	1	type	DATE
els.morph019	9	315	timex3	t5	1	type	DATE
els.morph019	10	339	timex3	t6	1	type	DATE
els.morph019	10	347	timex3	t7	1	type	DATE
els.morph019	10	352	timex3	t8	1	type	DATE
els.morph019	11	391	timex3	t9	1	type	DATE
els.morph019	12	435	timex3	t10	1	type	DATE
els.morph019	18	498	timex3	t11	1	type	SET
els.morph019	18	508	timex3	t12	1	type	DATE
els.morph019	19	521	timex3	t13	1	type	DATE
els.morph019	25	744	timex3	t14	1	type	DURATION
els.morph019	26	776	timex3	t15	1	type	DATE
els.morph019	27	836	timex3	t16	1	type	DATE
els.morph019	28	864	timex3	t17	1	type	DATE
els.morph019	32	954	timex3	t18	1	type	DATE
els.morph019	32	981	timex3	t19	1	type	SET
sole.morph042	1	20	timex3	t2	1	type	DATE
