NYT20000105.0325.tml.plain	2	17-	,
NYT20000105.0325.tml.plain	2	18-	'
NYT20000105.0325.tml.plain	2	19-	'
NYT20000105.0325.tml.plain	2	20-s	Meissner
NYT20000105.0325.tml.plain	2	21-s	told
NYT20000105.0325.tml.plain	2	22-s	a
NYT20000105.0325.tml.plain	2	23-s	news
NYT20000105.0325.tml.plain	2	24-s	conference
NYT20000105.0325.tml.plain	2	25-	.
NYT20000105.0325.tml.plain	3	0-s	`
NYT20000105.0325.tml.plain	3	1-	`
NYT20000105.0325.tml.plain	3	2-	The
NYT20000105.0325.tml.plain	3	3-s	core
NYT20000105.0325.tml.plain	3	4-s	issue
NYT20000105.0325.tml.plain	3	5-s	here
NYT20000105.0325.tml.plain	3	6-s	is
NYT20000105.0325.tml.plain	3	7-s	the
NYT20000105.0325.tml.plain	3	8-s	bond
NYT20000105.0325.tml.plain	3	9-s	between
NYT20000105.0325.tml.plain	3	10-s	the
NYT20000105.0325.tml.plain	3	11-s	parent
NYT20000105.0325.tml.plain	3	12-s	and
NYT20000105.0325.tml.plain	3	13-s	the
NYT20000105.0325.tml.plain	3	14-s	child
NYT20000105.0325.tml.plain	3	15-	.
NYT20000105.0325.tml.plain	4	0-	'
NYT20000105.0325.tml.plain	4	1-	'
NYT20000105.0325.tml.plain	4	2-nn	The
NYT20000105.0325.tml.plain	4	3-s	decision
NYT20000105.0325.tml.plain	4	4-s	was
NYT20000105.0325.tml.plain	4	5-s	met
NYT20000105.0325.tml.plain	4	6-s	with
NYT20000105.0325.tml.plain	4	7-s	outrage
NYT20000105.0325.tml.plain	4	8-s	by
NYT20000105.0325.tml.plain	4	9-s	Cuban-Americans
NYT20000105.0325.tml.plain	4	10-	,
NYT20000105.0325.tml.plain	4	11-s	who
NYT20000105.0325.tml.plain	4	12-s	said
NYT20000105.0325.tml.plain	4	13-s	the
NYT20000105.0325.tml.plain	4	14-s	youngster
NYT20000105.0325.tml.plain	4	15-s	will
NYT20000105.0325.tml.plain	4	16-s	suffer
NYT20000105.0325.tml.plain	4	17-s	under
NYT20000105.0325.tml.plain	4	18-s	the
NYT20000105.0325.tml.plain	4	19-s	repressive
NYT20000105.0325.tml.plain	4	20-s	communist
NYT20000105.0325.tml.plain	4	21-s	regime
NYT20000105.0325.tml.plain	4	22-s	of
NYT20000105.0325.tml.plain	4	23-s	Fidel
NYT20000105.0325.tml.plain	4	24-s	Castro
NYT20000105.0325.tml.plain	4	25-	.
NYT20000105.0325.tml.plain	5	0-s	Lawyers
NYT20000105.0325.tml.plain	5	1-s	for
NYT20000105.0325.tml.plain	5	2-s	the
NYT20000105.0325.tml.plain	5	3-s	boy
NYT20000105.0325.tml.plain	5	4-	's
NYT20000105.0325.tml.plain	5	5-s	family
NYT20000105.0325.tml.plain	5	6-s	in
NYT20000105.0325.tml.plain	5	7-s	Miami
NYT20000105.0325.tml.plain	5	8-s	sent
NYT20000105.0325.tml.plain	5	9-s	letters
NYT20000105.0325.tml.plain	5	10-s	of
NYT20000105.0325.tml.plain	5	11-s	protest
NYT20000105.0325.tml.plain	5	12-s	to
NYT20000105.0325.tml.plain	5	13-s	Attorney
NYT20000105.0325.tml.plain	5	14-s	General
NYT20000105.0325.tml.plain	5	15-s	Janet
NYT20000105.0325.tml.plain	5	16-s	Reno
NYT20000105.0325.tml.plain	5	17-s	and
NYT20000105.0325.tml.plain	5	18-s	President
NYT20000105.0325.tml.plain	5	19-s	Clinton
NYT20000105.0325.tml.plain	5	20-s	and
NYT20000105.0325.tml.plain	5	21-s	said
NYT20000105.0325.tml.plain	5	22-s	they
NYT20000105.0325.tml.plain	5	23-s	were
NYT20000105.0325.tml.plain	5	24-s	prepared
NYT20000105.0325.tml.plain	5	25-s	to
NYT20000105.0325.tml.plain	5	26-s	file
NYT20000105.0325.tml.plain	5	27-s	a
NYT20000105.0325.tml.plain	5	28-s	court
NYT20000105.0325.tml.plain	5	29-s	appeal
NYT20000105.0325.tml.plain	5	30-s	if
NYT20000105.0325.tml.plain	5	31-s	Reno
NYT20000105.0325.tml.plain	5	32-s	and
NYT20000105.0325.tml.plain	5	33-s	Clinton
NYT20000105.0325.tml.plain	5	34-s	spurn
NYT20000105.0325.tml.plain	5	35-s	the
NYT20000105.0325.tml.plain	5	36-s	Gonzalez
NYT20000105.0325.tml.plain	5	37-s	family
NYT20000105.0325.tml.plain	5	38-	.
NYT20000105.0325.tml.plain	6	0-nn	Anti-Castro
NYT20000105.0325.tml.plain	6	1-s	demonstrators
NYT20000105.0325.tml.plain	6	2-s	thronged
NYT20000105.0325.tml.plain	6	3-s	the
NYT20000105.0325.tml.plain	6	4-s	street
NYT20000105.0325.tml.plain	6	5-s	near
NYT20000105.0325.tml.plain	6	6-s	the
NYT20000105.0325.tml.plain	6	7-s	local
NYT20000105.0325.tml.plain	6	8-s	INS
NYT20000105.0325.tml.plain	6	9-s	office
NYT20000105.0325.tml.plain	6	10-s	in
NYT20000105.0325.tml.plain	6	11-s	Miami
NYT20000105.0325.tml.plain	6	12-s	Wednesday
NYT20000105.0325.tml.plain	6	13-	,
NYT20000105.0325.tml.plain	6	14-s	demanding
NYT20000105.0325.tml.plain	6	15-s	that
NYT20000105.0325.tml.plain	6	16-s	Elian
NYT20000105.0325.tml.plain	6	17-s	be
NYT20000105.0325.tml.plain	6	18-s	allowed
NYT20000105.0325.tml.plain	6	19-s	to
NYT20000105.0325.tml.plain	6	20-s	stay
NYT20000105.0325.tml.plain	6	21-	.
NYT20000105.0325.tml.plain	7	0-nn	`
NYT20000105.0325.tml.plain	7	1-	`
NYT20000105.0325.tml.plain	7	2-	Today
NYT20000105.0325.tml.plain	7	3-s	is
NYT20000105.0325.tml.plain	7	4-s	a
NYT20000105.0325.tml.plain	7	5-s	sad
NYT20000105.0325.tml.plain	7	6-s	day
NYT20000105.0325.tml.plain	7	7-s	for
NYT20000105.0325.tml.plain	7	8-s	the
NYT20000105.0325.tml.plain	7	9-s	US
NYT20000105.0325.tml.plain	7	10-s	Constitution
NYT20000105.0325.tml.plain	7	11-s	.
NYT20000105.0325.tml.plain	8	0-s	.
NYT20000105.0325.tml.plain	9	0-s	.
NYT20000105.0325.tml.plain	10	0-s	and
NYT20000105.0325.tml.plain	10	1-s	for
NYT20000105.0325.tml.plain	10	2-s	the
NYT20000105.0325.tml.plain	10	3-s	hopes
NYT20000105.0325.tml.plain	10	4-s	and
NYT20000105.0325.tml.plain	10	5-s	dreams
NYT20000105.0325.tml.plain	10	6-s	of
NYT20000105.0325.tml.plain	10	7-s	Elian
NYT20000105.0325.tml.plain	10	8-	's
NYT20000105.0325.tml.plain	10	9-s	mother
NYT20000105.0325.tml.plain	10	10-s	Elizabeth
NYT20000105.0325.tml.plain	10	11-	,
NYT20000105.0325.tml.plain	10	12-	'
NYT20000105.0325.tml.plain	10	13-	'
NYT20000105.0325.tml.plain	10	14-s	who
NYT20000105.0325.tml.plain	10	15-s	died
NYT20000105.0325.tml.plain	10	16-s	with
NYT20000105.0325.tml.plain	10	17-s	nine
NYT20000105.0325.tml.plain	10	18-s	other
NYT20000105.0325.tml.plain	10	19-s	adults
NYT20000105.0325.tml.plain	10	20-s	when
NYT20000105.0325.tml.plain	10	21-s	their
NYT20000105.0325.tml.plain	10	22-s	boat
NYT20000105.0325.tml.plain	10	23-s	sank
NYT20000105.0325.tml.plain	10	24-s	as
NYT20000105.0325.tml.plain	10	25-s	they
NYT20000105.0325.tml.plain	10	26-s	attempted
NYT20000105.0325.tml.plain	10	27-s	to
NYT20000105.0325.tml.plain	10	28-s	reach
NYT20000105.0325.tml.plain	10	29-s	Florida
NYT20000105.0325.tml.plain	10	30-	,
NYT20000105.0325.tml.plain	10	31-s	said
NYT20000105.0325.tml.plain	10	32-s	Roger
NYT20000105.0325.tml.plain	10	33-s	Bernstein
NYT20000105.0325.tml.plain	10	34-	,
NYT20000105.0325.tml.plain	10	35-s	representing
NYT20000105.0325.tml.plain	10	36-s	the
NYT20000105.0325.tml.plain	10	37-s	Miami
NYT20000105.0325.tml.plain	10	38-s	Gonzalez
NYT20000105.0325.tml.plain	10	39-s	family
NYT20000105.0325.tml.plain	10	40-	.
NYT20000105.0325.tml.plain	11	0-nn	`
NYT20000105.0325.tml.plain	11	1-	`
NYT20000105.0325.tml.plain	11	2-	Nobody
NYT20000105.0325.tml.plain	11	3-s	wants
NYT20000105.0325.tml.plain	11	4-s	the
NYT20000105.0325.tml.plain	11	5-s	boy
NYT20000105.0325.tml.plain	11	6-s	to
NYT20000105.0325.tml.plain	11	7-s	be
NYT20000105.0325.tml.plain	11	8-s	separated
NYT20000105.0325.tml.plain	11	9-s	from
NYT20000105.0325.tml.plain	11	10-s	his
NYT20000105.0325.tml.plain	11	11-s	father
NYT20000105.0325.tml.plain	11	12-	,
NYT20000105.0325.tml.plain	11	13-	'
NYT20000105.0325.tml.plain	11	14-	'
NYT20000105.0325.tml.plain	11	15-s	said
NYT20000105.0325.tml.plain	11	16-s	Ninoska
NYT20000105.0325.tml.plain	11	17-s	Perez
NYT20000105.0325.tml.plain	11	18-s	of
NYT20000105.0325.tml.plain	11	19-s	the
NYT20000105.0325.tml.plain	11	20-s	Miami-based
NYT20000105.0325.tml.plain	11	21-s	Cuban-American
NYT20000105.0325.tml.plain	11	22-s	National
NYT20000105.0325.tml.plain	11	23-s	Foundation
NYT20000105.0325.tml.plain	11	24-	.
NYT20000105.0325.tml.plain	12	0-s	`
NYT20000105.0325.tml.plain	12	1-	`
NYT20000105.0325.tml.plain	12	2-	But
NYT20000105.0325.tml.plain	12	3-s	that
NYT20000105.0325.tml.plain	12	4-s	little
NYT20000105.0325.tml.plain	12	5-s	boy
NYT20000105.0325.tml.plain	12	6-	,
NYT20000105.0325.tml.plain	12	7-s	by
NYT20000105.0325.tml.plain	12	8-s	surviving
NYT20000105.0325.tml.plain	12	9-s	two
NYT20000105.0325.tml.plain	12	10-s	days
NYT20000105.0325.tml.plain	12	11-s	on
NYT20000105.0325.tml.plain	12	12-s	an
NYT20000105.0325.tml.plain	12	13-s	inner
NYT20000105.0325.tml.plain	12	14-s	tube
NYT20000105.0325.tml.plain	12	15-	,
NYT20000105.0325.tml.plain	12	16-s	has
NYT20000105.0325.tml.plain	12	17-s	earned
NYT20000105.0325.tml.plain	12	18-s	the
NYT20000105.0325.tml.plain	12	19-s	right
NYT20000105.0325.tml.plain	12	20-s	to
NYT20000105.0325.tml.plain	12	21-s	stay
NYT20000105.0325.tml.plain	12	22-s	here
NYT20000105.0325.tml.plain	12	23-s	in
NYT20000105.0325.tml.plain	12	24-s	freedom
NYT20000105.0325.tml.plain	12	25-	.
NYT20000105.0325.tml.plain	13	0-	'
NYT20000105.0325.tml.plain	13	1-	'
NYT20000105.0325.tml.plain	13	2-nn	In
NYT20000105.0325.tml.plain	13	3-s	Havana
NYT20000105.0325.tml.plain	13	4-	,
NYT20000105.0325.tml.plain	13	5-s	the
NYT20000105.0325.tml.plain	13	6-s	government
NYT20000105.0325.tml.plain	13	7-s	gave
NYT20000105.0325.tml.plain	13	8-s	a
NYT20000105.0325.tml.plain	13	9-s	guarded
NYT20000105.0325.tml.plain	13	10-s	first
NYT20000105.0325.tml.plain	13	11-s	response
NYT20000105.0325.tml.plain	13	12-s	to
NYT20000105.0325.tml.plain	13	13-s	the
NYT20000105.0325.tml.plain	13	14-s	INS
NYT20000105.0325.tml.plain	13	15-s	ruling
NYT20000105.0325.tml.plain	13	16-	,
NYT20000105.0325.tml.plain	13	17-s	warning
NYT20000105.0325.tml.plain	13	18-s	against
NYT20000105.0325.tml.plain	13	19-s	`
NYT20000105.0325.tml.plain	13	20-	`
NYT20000105.0325.tml.plain	13	21-	excessive
NYT20000105.0325.tml.plain	13	22-s	optimism
NYT20000105.0325.tml.plain	13	23-	'
NYT20000105.0325.tml.plain	13	24-	'
NYT20000105.0325.tml.plain	13	25-s	and
NYT20000105.0325.tml.plain	13	26-s	predicting
NYT20000105.0325.tml.plain	13	27-s	`
NYT20000105.0325.tml.plain	13	28-	`
NYT20000105.0325.tml.plain	13	29-	the
NYT20000105.0325.tml.plain	13	30-s	Cuban-American
NYT20000105.0325.tml.plain	13	31-s	mafia
NYT20000105.0325.tml.plain	13	32-s	and
NYT20000105.0325.tml.plain	13	33-s	the
NYT20000105.0325.tml.plain	13	34-s	extreme
NYT20000105.0325.tml.plain	13	35-s	right
NYT20000105.0325.tml.plain	13	36-s	in
NYT20000105.0325.tml.plain	13	37-s	the
NYT20000105.0325.tml.plain	13	38-s	U.S.
NYT20000105.0325.tml.plain	13	39-s	Congress
NYT20000105.0325.tml.plain	13	40-	'
NYT20000105.0325.tml.plain	13	41-	'
NYT20000105.0325.tml.plain	13	42-s	would
NYT20000105.0325.tml.plain	13	43-s	still
NYT20000105.0325.tml.plain	13	44-s	put
NYT20000105.0325.tml.plain	13	45-s	up
NYT20000105.0325.tml.plain	13	46-s	a
NYT20000105.0325.tml.plain	13	47-s	fight
NYT20000105.0325.tml.plain	13	48-s	to
NYT20000105.0325.tml.plain	13	49-s	keep
NYT20000105.0325.tml.plain	13	50-s	the
NYT20000105.0325.tml.plain	13	51-s	boy
NYT20000105.0325.tml.plain	13	52-	.
NYT20000105.0325.tml.plain	14	0-nn	Meissner
NYT20000105.0325.tml.plain	14	1-s	said
NYT20000105.0325.tml.plain	14	2-s	the
NYT20000105.0325.tml.plain	14	3-s	INS
NYT20000105.0325.tml.plain	14	4-s	decision
NYT20000105.0325.tml.plain	14	5-s	was
NYT20000105.0325.tml.plain	14	6-s	made
NYT20000105.0325.tml.plain	14	7-s	after
NYT20000105.0325.tml.plain	14	8-s	two
NYT20000105.0325.tml.plain	14	9-s	lengthy
NYT20000105.0325.tml.plain	14	10-s	interviews
NYT20000105.0325.tml.plain	14	11-s	with
NYT20000105.0325.tml.plain	14	12-s	the
NYT20000105.0325.tml.plain	14	13-s	boy
NYT20000105.0325.tml.plain	14	14-	's
NYT20000105.0325.tml.plain	14	15-s	father
NYT20000105.0325.tml.plain	14	16-	,
NYT20000105.0325.tml.plain	14	17-s	Juan
NYT20000105.0325.tml.plain	14	18-s	Miguel
NYT20000105.0325.tml.plain	14	19-s	Gonzalez
NYT20000105.0325.tml.plain	14	20-	,
NYT20000105.0325.tml.plain	14	21-s	a
NYT20000105.0325.tml.plain	14	22-s	hotel
NYT20000105.0325.tml.plain	14	23-s	worker
NYT20000105.0325.tml.plain	14	24-s	in
NYT20000105.0325.tml.plain	14	25-s	Cardenas
NYT20000105.0325.tml.plain	14	26-	,
NYT20000105.0325.tml.plain	14	27-s	Cuba
NYT20000105.0325.tml.plain	14	28-	,
NYT20000105.0325.tml.plain	14	29-s	who
NYT20000105.0325.tml.plain	14	30-s	Meissner
NYT20000105.0325.tml.plain	14	31-s	said
NYT20000105.0325.tml.plain	14	32-s	is
NYT20000105.0325.tml.plain	14	33-s	anxious
NYT20000105.0325.tml.plain	14	34-s	to
NYT20000105.0325.tml.plain	14	35-s	have
NYT20000105.0325.tml.plain	14	36-s	Elian
NYT20000105.0325.tml.plain	14	37-s	returned
NYT20000105.0325.tml.plain	14	38-s	to
NYT20000105.0325.tml.plain	14	39-s	him
NYT20000105.0325.tml.plain	14	40-	.
NYT20000105.0325.tml.plain	15	0-nn	Since
NYT20000105.0325.tml.plain	15	1-s	the
NYT20000105.0325.tml.plain	15	2-s	boy
NYT20000105.0325.tml.plain	15	3-s	is
NYT20000105.0325.tml.plain	15	4-s	so
NYT20000105.0325.tml.plain	15	5-s	young
NYT20000105.0325.tml.plain	15	6-	,
NYT20000105.0325.tml.plain	15	7-s	Meissner
NYT20000105.0325.tml.plain	15	8-s	said
NYT20000105.0325.tml.plain	15	9-	,
NYT20000105.0325.tml.plain	15	10-s	the
NYT20000105.0325.tml.plain	15	11-s	natural
NYT20000105.0325.tml.plain	15	12-s	father
NYT20000105.0325.tml.plain	15	13-s	has
NYT20000105.0325.tml.plain	15	14-s	the
NYT20000105.0325.tml.plain	15	15-s	right
NYT20000105.0325.tml.plain	15	16-s	to
NYT20000105.0325.tml.plain	15	17-s	speak
NYT20000105.0325.tml.plain	15	18-s	for
NYT20000105.0325.tml.plain	15	19-s	Elian
NYT20000105.0325.tml.plain	15	20-	.
NYT20000105.0325.tml.plain	16	0-nn	There
NYT20000105.0325.tml.plain	16	1-s	is
NYT20000105.0325.tml.plain	16	2-s	`
